Order Date,Region,Category,Sub-Category,Segment,Sales
2018-10-02,Central,Office Supplies,Art,Consumer,56.98
2018-10-02,Central,Office Supplies,Binders,Consumer,60.93
2018-10-02,East,Office Supplies,Paper,Consumer,49.12
2018-10-02,East,Technology,Phones,Corporate,65.99
2018-10-02,South,Furniture,Furnishings,Corporate,10.16
2018-10-02,South,Furniture,Furnishings,Home Office,41.224000000000004
2018-10-02,South,Furniture,Tables,Home Office,2314.116
2018-10-02,South,Office Supplies,Binders,Home Office,61.596
2018-10-02,South,Office Supplies,Paper,Home Office,20.736
2018-10-02,West,Furniture,Bookcases,Consumer,217.764
2018-10-02,West,Furniture,Furnishings,Consumer,17.46
2018-10-02,West,Office Supplies,Art,Consumer,95.144
2018-10-02,West,Office Supplies,Binders,Consumer,22.638
2018-10-02,West,Office Supplies,Binders,Home Office,112.12
2018-10-02,West,Office Supplies,Fasteners,Home Office,8.94
2018-10-02,West,Office Supplies,Storage,Home Office,1575.14
2018-10-02,West,Office Supplies,Supplies,Consumer,39.072
2018-10-02,West,Technology,Machines,Consumer,369.16
2018-10-02,West,Technology,Phones,Home Office,84.784
2018-10-03,Central,Office Supplies,Art,Corporate,20.64
2018-10-03,Central,Office Supplies,Binders,Consumer,1793.98
2018-10-03,East,Furniture,Furnishings,Home Office,83.92
2018-10-03,East,Office Supplies,Art,Home Office,6.63
2018-10-03,East,Office Supplies,Storage,Consumer,22.58
2018-10-03,East,Technology,Accessories,Home Office,371.97
2018-10-03,South,Office Supplies,Appliances,Consumer,17.92
2018-10-03,South,Office Supplies,Paper,Consumer,15.552
2018-10-03,West,Furniture,Tables,Corporate,171.288
2018-10-04,East,Furniture,Furnishings,Home Office,19.98
2018-10-05,East,Furniture,Chairs,Corporate,221.382
2018-10-05,East,Office Supplies,Binders,Home Office,75.792
2018-10-05,East,Technology,Machines,Corporate,5199.96
2018-10-05,East,Technology,Phones,Corporate,87.8
2018-10-05,East,Technology,Phones,Home Office,160.93
2018-10-05,West,Furniture,Chairs,Corporate,435.168
2018-10-05,West,Furniture,Furnishings,Corporate,72.9
2018-10-05,West,Furniture,Tables,Corporate,206.352
2018-10-05,West,Office Supplies,Appliances,Corporate,15.8
2018-10-05,West,Office Supplies,Binders,Home Office,59.856
2018-10-05,West,Office Supplies,Fasteners,Corporate,14.9
2018-10-05,West,Office Supplies,Paper,Home Office,61.96
2018-10-05,West,Technology,Accessories,Home Office,63.824
2018-10-05,West,Technology,Phones,Corporate,7.992
2018-10-06,East,Office Supplies,Paper,Consumer,150.17999999999998
2018-10-06,East,Office Supplies,Paper,Corporate,40.99
2018-10-06,East,Office Supplies,Paper,Home Office,17.04
2018-10-06,East,Office Supplies,Storage,Home Office,344.91
2018-10-06,East,Technology,Accessories,Home Office,319.96
2018-10-06,West,Furniture,Furnishings,Home Office,41.96
2018-10-06,West,Office Supplies,Appliances,Home Office,227.84
2018-10-06,West,Office Supplies,Paper,Home Office,37.94
2018-10-07,Central,Office Supplies,Binders,Consumer,4.24
2018-10-07,Central,Office Supplies,Storage,Consumer,85.52
2018-10-07,South,Furniture,Tables,Home Office,154.764
2018-10-07,South,Office Supplies,Binders,Home Office,50.454
2018-10-07,South,Office Supplies,Fasteners,Home Office,18.936
2018-10-07,South,Office Supplies,Storage,Home Office,580.672
2018-10-07,South,Technology,Phones,Home Office,222.384
2018-10-07,West,Furniture,Bookcases,Consumer,307.666
2018-10-07,West,Technology,Accessories,Consumer,1115.91
2018-10-07,West,Technology,Phones,Consumer,208.664
2018-10-08,East,Furniture,Chairs,Consumer,145.764
2018-10-08,East,Office Supplies,Storage,Corporate,42.76
2018-10-08,West,Office Supplies,Storage,Corporate,40.68
2018-10-08,West,Technology,Accessories,Corporate,275.96000000000004
2018-10-08,West,Technology,Phones,Corporate,103.192
2018-10-09,Central,Furniture,Chairs,Consumer,254.058
2018-10-09,Central,Furniture,Tables,Corporate,719.095
2018-10-09,Central,Office Supplies,Art,Consumer,67.144
2018-10-09,East,Furniture,Bookcases,Consumer,314.352
2018-10-09,East,Furniture,Furnishings,Corporate,45.888
2018-10-09,East,Office Supplies,Binders,Consumer,31.055999999999997
2018-10-09,East,Office Supplies,Paper,Consumer,18.98
2018-10-09,South,Office Supplies,Paper,Consumer,10.816
2018-10-09,West,Office Supplies,Paper,Consumer,35.2
2018-10-10,Central,Furniture,Chairs,Consumer,239.358
2018-10-12,Central,Furniture,Chairs,Home Office,254.604
2018-10-12,Central,Office Supplies,Paper,Home Office,10.368
2018-10-12,Central,Technology,Accessories,Corporate,39.984
2018-10-12,Central,Technology,Accessories,Home Office,791.88
2018-10-12,Central,Technology,Phones,Home Office,369.544
2018-10-12,East,Furniture,Bookcases,Consumer,2154.9
2018-10-12,East,Furniture,Furnishings,Consumer,40.48
2018-10-12,East,Furniture,Tables,Consumer,673.344
2018-10-12,East,Office Supplies,Fasteners,Consumer,17.9
2018-10-12,East,Technology,Accessories,Consumer,45.0
2018-10-12,South,Office Supplies,Paper,Home Office,7.968
2018-10-12,West,Office Supplies,Art,Consumer,5.88
2018-10-12,West,Office Supplies,Binders,Corporate,79.872
2018-10-12,West,Office Supplies,Binders,Home Office,101.84
2018-10-12,West,Technology,Accessories,Consumer,435.84
2018-10-12,West,Technology,Accessories,Corporate,595.0
2018-10-12,West,Technology,Accessories,Home Office,0.99
2018-10-13,Central,Furniture,Furnishings,Consumer,10.476
2018-10-13,Central,Office Supplies,Binders,Consumer,96.784
2018-10-13,Central,Office Supplies,Paper,Consumer,63.312
2018-10-13,East,Office Supplies,Appliances,Consumer,904.9
2018-10-13,East,Office Supplies,Labels,Corporate,24.84
2018-10-13,East,Office Supplies,Paper,Corporate,29.823999999999998
2018-10-13,East,Office Supplies,Storage,Corporate,59.712
2018-10-13,South,Furniture,Tables,Consumer,1504.52
2018-10-13,South,Office Supplies,Labels,Consumer,11.07
2018-10-13,South,Office Supplies,Paper,Consumer,25.92
2018-10-13,South,Office Supplies,Storage,Consumer,348.56
2018-10-13,West,Office Supplies,Binders,Corporate,5083.96
2018-10-13,West,Technology,Accessories,Corporate,209.94
2018-10-13,West,Technology,Phones,Corporate,31.984
2018-10-14,Central,Office Supplies,Binders,Home Office,40.852000000000004
2018-10-14,East,Office Supplies,Binders,Home Office,37.66
2018-10-14,West,Furniture,Furnishings,Consumer,9.46
2018-10-14,West,Technology,Accessories,Consumer,46.36
2018-10-15,East,Office Supplies,Labels,Corporate,13.05
2018-10-15,West,Furniture,Furnishings,Corporate,22.72
2018-10-15,West,Furniture,Tables,Corporate,510.24
2018-10-15,West,Office Supplies,Art,Corporate,11.68
2018-10-15,West,Office Supplies,Art,Home Office,87.92
2018-10-15,West,Office Supplies,Labels,Consumer,14.73
2018-10-15,West,Office Supplies,Labels,Corporate,152.65
2018-10-15,West,Office Supplies,Paper,Corporate,204.95
2018-10-16,East,Furniture,Furnishings,Corporate,547.3
2018-10-16,South,Furniture,Tables,Corporate,1875.258
2018-10-16,South,Office Supplies,Binders,Consumer,124.75
2018-10-16,South,Technology,Accessories,Corporate,18.528
2018-10-16,West,Office Supplies,Paper,Corporate,307.776
2018-10-16,West,Technology,Machines,Home Office,599.985
2018-10-17,East,Office Supplies,Paper,Corporate,12.96
2018-10-17,East,Office Supplies,Storage,Corporate,49.96
2018-10-17,West,Office Supplies,Art,Consumer,10.64
2018-10-17,West,Technology,Phones,Corporate,52.792
2018-10-19,Central,Furniture,Bookcases,Consumer,328.3992
2018-10-19,Central,Furniture,Tables,Consumer,91.275
2018-10-19,Central,Office Supplies,Binders,Consumer,2.072
2018-10-19,Central,Office Supplies,Paper,Home Office,29.472
2018-10-19,Central,Technology,Phones,Consumer,16.68
2018-10-19,East,Furniture,Furnishings,Corporate,56.56
2018-10-19,East,Office Supplies,Art,Corporate,123.256
2018-10-19,East,Office Supplies,Paper,Corporate,23.68
2018-10-19,East,Office Supplies,Storage,Corporate,32.7
2018-10-19,East,Technology,Phones,Corporate,309.576
2018-10-19,South,Office Supplies,Binders,Home Office,1633.188
2018-10-19,West,Furniture,Furnishings,Corporate,30.56
2018-10-19,West,Furniture,Tables,Corporate,24.368
2018-10-19,West,Office Supplies,Binders,Consumer,39.624
2018-10-19,West,Office Supplies,Envelopes,Corporate,8.96
2018-10-19,West,Office Supplies,Labels,Corporate,31.5
2018-10-20,East,Furniture,Tables,Corporate,284.364
2018-10-20,East,Office Supplies,Labels,Home Office,24.55
2018-10-20,East,Office Supplies,Paper,Home Office,45.528
2018-10-20,East,Office Supplies,Storage,Corporate,665.408
2018-10-20,South,Furniture,Furnishings,Consumer,43.936
2018-10-20,South,Office Supplies,Art,Consumer,17.808
2018-10-20,South,Office Supplies,Binders,Consumer,145.85
2018-10-20,South,Office Supplies,Paper,Consumer,46.632
2018-10-20,South,Office Supplies,Paper,Corporate,14.352
2018-10-20,South,Office Supplies,Storage,Consumer,4.768
2018-10-20,South,Technology,Phones,Corporate,15.984
2018-10-20,West,Office Supplies,Binders,Corporate,20.928
2018-10-20,West,Office Supplies,Labels,Corporate,3.75
2018-10-21,Central,Furniture,Tables,Home Office,262.11
2018-10-21,Central,Office Supplies,Appliances,Consumer,23.992
2018-10-21,Central,Office Supplies,Binders,Corporate,60.72
2018-10-21,Central,Office Supplies,Storage,Corporate,909.12
2018-10-21,Central,Technology,Phones,Home Office,1439.92
2018-10-21,East,Office Supplies,Appliances,Home Office,161.568
2018-10-21,East,Office Supplies,Binders,Home Office,6.216
2018-10-21,East,Office Supplies,Paper,Home Office,4.064
2018-10-21,East,Office Supplies,Storage,Consumer,71.376
2018-10-21,East,Technology,Phones,Consumer,329.988
2018-10-21,South,Furniture,Chairs,Home Office,683.952
2018-10-21,South,Furniture,Furnishings,Home Office,45.696
2018-10-21,South,Office Supplies,Art,Home Office,17.856
2018-10-21,West,Furniture,Chairs,Corporate,478.48
2018-10-21,West,Office Supplies,Binders,Consumer,8.559
2018-10-21,West,Office Supplies,Paper,Corporate,5.184
2018-10-21,West,Technology,Accessories,Corporate,28.4
2018-10-22,Central,Furniture,Tables,Consumer,248.98
2018-10-22,Central,Office Supplies,Art,Home Office,36.44
2018-10-22,Central,Office Supplies,Storage,Consumer,333.09
2018-10-22,East,Office Supplies,Envelopes,Corporate,31.68
2018-10-22,East,Office Supplies,Envelopes,Home Office,63.9
2018-10-22,East,Technology,Copiers,Home Office,11199.968
2018-10-22,East,Technology,Phones,Corporate,32.7
2018-10-22,East,Technology,Phones,Home Office,2452.5899999999997
2018-10-22,West,Furniture,Chairs,Consumer,579.136
2018-10-22,West,Furniture,Tables,Corporate,177.225
2018-10-22,West,Office Supplies,Binders,Consumer,3.168
2018-10-23,Central,Office Supplies,Art,Consumer,10.272
2018-10-23,Central,Office Supplies,Binders,Consumer,13.326
2018-10-23,Central,Office Supplies,Storage,Consumer,272.85600000000005
2018-10-23,Central,Technology,Accessories,Consumer,55.2
2018-10-23,Central,Technology,Phones,Consumer,823.96
2018-10-23,East,Furniture,Furnishings,Corporate,314.76
2018-10-23,East,Furniture,Tables,Corporate,878.64
2018-10-23,East,Office Supplies,Appliances,Corporate,2.22
2018-10-23,East,Office Supplies,Paper,Corporate,81.4
2018-10-23,East,Technology,Phones,Corporate,35.88
2018-10-23,South,Technology,Phones,Consumer,863.88
2018-10-24,Central,Furniture,Tables,Consumer,517.405
2018-10-24,South,Office Supplies,Fasteners,Consumer,11.68
2018-10-26,Central,Office Supplies,Labels,Consumer,6.16
2018-10-26,Central,Office Supplies,Storage,Home Office,55.616
2018-10-26,Central,Technology,Accessories,Consumer,19.99
2018-10-26,East,Office Supplies,Binders,Consumer,33.282
2018-10-26,East,Office Supplies,Binders,Corporate,81.438
2018-10-26,East,Office Supplies,Labels,Consumer,14.76
2018-10-26,East,Technology,Phones,Consumer,118.65
2018-10-26,East,Technology,Phones,Corporate,61.542
2018-10-26,South,Furniture,Tables,Consumer,356.85
2018-10-26,South,Office Supplies,Envelopes,Consumer,251.58
2018-10-27,Central,Office Supplies,Art,Home Office,7.056
2018-10-27,Central,Office Supplies,Envelopes,Corporate,15.84
2018-10-27,Central,Office Supplies,Paper,Corporate,8.448
2018-10-27,Central,Technology,Phones,Home Office,27.184
2018-10-27,South,Office Supplies,Art,Corporate,6.576
2018-10-27,South,Office Supplies,Binders,Corporate,5.607
2018-10-27,South,Office Supplies,Paper,Corporate,56.784
2018-10-27,West,Furniture,Bookcases,Corporate,556.665
2018-10-27,West,Furniture,Tables,Corporate,189.576
2018-10-27,West,Office Supplies,Paper,Home Office,44.784
2018-10-27,West,Technology,Phones,Corporate,167.8
2018-10-28,Central,Office Supplies,Paper,Consumer,15.552
2018-10-28,Central,Technology,Accessories,Consumer,50.176
2018-10-28,East,Office Supplies,Envelopes,Corporate,47.98
2018-10-28,East,Office Supplies,Labels,Consumer,21.93
2018-10-28,South,Furniture,Furnishings,Consumer,77.952
2018-10-28,South,Office Supplies,Paper,Consumer,47.952
2018-10-28,South,Office Supplies,Storage,Consumer,147.184
2018-10-29,East,Office Supplies,Paper,Corporate,46.96
2018-10-30,Central,Furniture,Furnishings,Consumer,16.192
2018-10-30,Central,Furniture,Tables,Consumer,251.006
2018-10-30,Central,Office Supplies,Storage,Consumer,54.192
2018-10-30,East,Furniture,Furnishings,Consumer,7.168
2018-10-30,East,Office Supplies,Paper,Consumer,20.736
2018-10-30,East,Office Supplies,Storage,Consumer,11.168
2018-10-30,East,Technology,Accessories,Consumer,442.4
2018-10-30,South,Furniture,Chairs,Home Office,33.94
2018-10-30,South,Office Supplies,Labels,Home Office,30.0
2018-10-30,South,Office Supplies,Storage,Home Office,105.98
2018-10-30,South,Office Supplies,Supplies,Home Office,35.06
2018-10-30,West,Furniture,Bookcases,Consumer,199.98
2018-10-30,West,Furniture,Chairs,Consumer,783.8320000000001
2018-10-30,West,Furniture,Furnishings,Corporate,9.64
2018-10-30,West,Office Supplies,Appliances,Consumer,1702.12
2018-10-30,West,Office Supplies,Art,Consumer,19.9
2018-10-30,West,Office Supplies,Binders,Consumer,102.65599999999999
2018-10-30,West,Office Supplies,Labels,Consumer,43.86
2018-10-30,West,Office Supplies,Paper,Consumer,7.42
2018-10-30,West,Technology,Phones,Consumer,148.48
2018-10-31,Central,Office Supplies,Art,Home Office,5.248
2018-10-31,Central,Office Supplies,Envelopes,Corporate,9.912
2018-10-31,Central,Technology,Phones,Corporate,508.768
2018-11-01,East,Office Supplies,Paper,Consumer,230.69
2018-11-01,West,Furniture,Tables,Consumer,2665.62
2018-11-01,West,Office Supplies,Binders,Consumer,25.12
2018-11-02,Central,Office Supplies,Appliances,Consumer,83.9
2018-11-02,Central,Office Supplies,Art,Corporate,82.116
2018-11-02,Central,Office Supplies,Fasteners,Corporate,18.24
2018-11-02,Central,Office Supplies,Paper,Consumer,11.76
2018-11-02,East,Furniture,Chairs,Home Office,155.372
2018-11-02,East,Furniture,Furnishings,Corporate,3.312
2018-11-02,East,Office Supplies,Appliances,Corporate,20.136
2018-11-02,East,Office Supplies,Envelopes,Corporate,8.856
2018-11-02,East,Office Supplies,Supplies,Corporate,384.592
2018-11-02,East,Technology,Phones,Corporate,859.2
2018-11-02,South,Furniture,Chairs,Corporate,975.92
2018-11-02,South,Office Supplies,Art,Consumer,5.56
2018-11-02,South,Office Supplies,Envelopes,Corporate,5.32
2018-11-02,South,Office Supplies,Storage,Corporate,59.92
2018-11-02,South,Technology,Accessories,Corporate,2249.91
2018-11-02,West,Furniture,Furnishings,Home Office,25.02
2018-11-02,West,Office Supplies,Appliances,Consumer,168.1
2018-11-02,West,Office Supplies,Art,Home Office,8.8
2018-11-02,West,Office Supplies,Binders,Home Office,590.352
2018-11-02,West,Office Supplies,Envelopes,Home Office,76.58
2018-11-02,West,Office Supplies,Fasteners,Home Office,5.58
2018-11-02,West,Office Supplies,Paper,Consumer,19.44
2018-11-02,West,Office Supplies,Paper,Corporate,23.85
2018-11-02,West,Office Supplies,Storage,Home Office,452.55
2018-11-03,Central,Office Supplies,Labels,Consumer,14.94
2018-11-03,Central,Office Supplies,Paper,Consumer,8.56
2018-11-03,Central,Office Supplies,Storage,Consumer,52.4
2018-11-03,East,Office Supplies,Binders,Consumer,11.673
2018-11-03,East,Technology,Accessories,Consumer,40.776
2018-11-03,South,Furniture,Furnishings,Corporate,15.992
2018-11-03,South,Office Supplies,Art,Consumer,55.984
2018-11-03,South,Office Supplies,Binders,Consumer,4.086
2018-11-03,South,Office Supplies,Labels,Corporate,12.39
2018-11-03,South,Office Supplies,Paper,Consumer,26.96
2018-11-03,South,Office Supplies,Paper,Corporate,26.4
2018-11-03,South,Technology,Copiers,Consumer,959.984
2018-11-03,South,Technology,Phones,Corporate,361.376
2018-11-03,West,Furniture,Chairs,Corporate,307.136
2018-11-03,West,Furniture,Furnishings,Consumer,41.37
2018-11-03,West,Furniture,Tables,Consumer,486.368
2018-11-03,West,Furniture,Tables,Home Office,1673.184
2018-11-03,West,Office Supplies,Binders,Corporate,18.368
2018-11-03,West,Office Supplies,Paper,Consumer,35.88
2018-11-03,West,Office Supplies,Paper,Corporate,139.86
2018-11-03,West,Technology,Accessories,Consumer,43.5
2018-11-03,West,Technology,Accessories,Home Office,199.75
2018-11-04,Central,Office Supplies,Binders,Home Office,13.088
2018-11-04,Central,Office Supplies,Labels,Home Office,23.68
2018-11-04,Central,Office Supplies,Storage,Home Office,52.752
2018-11-04,East,Office Supplies,Storage,Corporate,194.352
2018-11-04,East,Technology,Accessories,Corporate,70.72
2018-11-04,South,Furniture,Tables,Corporate,523.764
2018-11-04,South,Office Supplies,Appliances,Corporate,167.44
2018-11-04,South,Office Supplies,Art,Home Office,4.3
2018-11-04,South,Office Supplies,Binders,Consumer,3.564
2018-11-04,South,Office Supplies,Labels,Consumer,4.928
